customer_id,age,gender,monthly_spend,membership_years,region,churn
CUST03469,44,Female,475.60,5,North,0
CUST03470,20,Male,None,,West,0
CUST03471,N/A,Male,282.49,unknown,?,1
CUST03472,52,Male,490.33,,North,1
CUST03473,56,Male,306.37,7,West,1
CUST03474,23,Female,104.22,10,West,0
CUST03475,18,Female,362.06,5,,1
CUST03476,20,Female,68.49,None,North,1
CUST03477,48,Female,-,9,West,1
CUST03478,57,Female,abc,1,East,1
CUST03479,Twenty,Female,383.36,1,West,0
CUST03480,19,Female,58.26,1,West,0
CUST03481,thirty-five,Female,None,3,East,1
CUST03482,53,Female,None,99,North,0
CUST03483,50,Female,104.07,,?,0
CUST03484,23,unknown,missing,-1,North,0
CUST03485,28,unknown,missing,9,West,1
CUST03486,41,Female,431.22,1,South,0
CUST03487,60,Male,428.99,9,North,0
CUST03488,39,,251.03,5,East,0
CUST03489,,,96.73,unknown,West,1
CUST03490,Twenty,other,326.78,2,?,1
CUST03491,51,,340.47,11,?,0
CUST03492,41,unknown,341.18,9,East,1
CUST03493,thirty-five,Male,400.64,9,SOUTH,1
CUST03494,64,Male,267.90,4,n,1
CUST03495,42,Female,477.77,99,East,1
CUST03496,47,F,276.92,,West,1
CUST03497,47,Male,468.50,13,SOUTH,0
CUST03498,22,other,54.52,7,South,1
CUST03499,66,Female,59.13,3,?,1
CUST03500,66,Male,364.15,2,East,1
CUST03501,69,Female,116.75,4,n,0
CUST03502,56,Male,$,,South,0
CUST03503,34,Male,109.30,0,North,0
CUST03504,44,Female,85.89,6,,0
CUST03505,57,Male,268.90,13,East,1
CUST03506,N/A,Male,385.07,,South,0
CUST03507,N/A,Female,465.87,14,South,0
CUST03508,56,M,352.85,10,South,0
CUST03509,24,Female,73.25,6,North,1
CUST03510,58,Female,180.02,10,East,0
CUST03511,60,Male,493.86,-1,East,1
CUST03512,66,Male,449.87,7,South,1
CUST03513,25,Male,270.70,11,East,0
CUST03514,66,F,242.47,13,West,0
CUST03515,59,Male,474.48,4,East,1
CUST03516,43,Male,None,-1,West,1
CUST03517,53,Female,430.84,14,North,0
CUST03518,46,,295.93,13,North,1
CUST03519,31,Male,324.37,14,West,1
CUST03520,62,Male,380.80,5,East,0
CUST03521,34,Male,232.21,0,South,0
CUST03522,37,Female,142.87,7,South,0
CUST03523,Twenty,other,401.67,6,South,1
CUST03524,58,F,341.18,12,West,0
CUST03525,51,Male,402.88,6,West,0
CUST03526,55,Female,384.04,7,North,0
CUST03527,18,Female,61.25,,?,1
CUST03528,33,Male,248.97,6,East,1
CUST03529,,Male,101.65,4,eest,1
CUST03530,45,F,102.00,10,West,1
CUST03531,26,Female,143.93,12,North,1
CUST03532,,unknown,69.53,10,North,0
CUST03533,42,Male,245.98,99,South,1
CUST03534,30,Female,466.49,unknown,South,0
CUST03535,47,Male,274.65,3,north ,1
CUST03536,,Male,336.45,7,East,1
CUST03537,30,Male,242.64,None,n,0
CUST03538,59,Male,197.10,5,South,1
CUST03539,thirty-five,M,143.14,4,East,0
CUST03540,28,Female,298.26,,North,0
CUST03541,20,Female,96.26,13,West,0
CUST03542,24,Male,237.30,10,north ,1
CUST03543,22,Male,387.33,,West,1
CUST03544,41,Male,181.13,11,SOUTH,1
CUST03545,59,Female,306.24,1,West,1
CUST03546,51,Male,120.95,8,West,0
CUST03547,46,Female,173.30,6,South,1
CUST03548,62,Male,342.90,99,West,1
CUST03549,61,Male,498.84,4,,1
CUST03550,,Female,149.74,0,SOUTH,0
CUST03551,52,Male,440.08,3,?,1
CUST03552,48,Female,221.50,10,South,0
CUST03553,30,Male,432.29,8,North,1
CUST03554,32,other,,,East,1
CUST03555,53,Male,318.21,10,South,0
CUST03556,60,other,344.10,7,South,1
CUST03557,19,F,423.48,1,South,1
CUST03558,64,Male,abc,13,South,0
CUST03559,Twenty,Male,370.86,6,eest,1
CUST03560,19,Male,386.41,9,North,0
CUST03561,63,unknown,65.79,11,North,0
CUST03562,Twenty,Male,$,0,East,0
CUST03563,41,M,95.28,-1,n,0
CUST03564,46,Male,188.00,-1,East,0
CUST03565,38,Female,175.75,10,,1
CUST03566,39,Female,272.96,4,North,1
CUST03567,49,Female,120.85,None,North,0
CUST03568,46,Female,92.04,6,East,1
CUST03569,46,Male,54.77,14,South,0
CUST03570,37,Male,151.14,10,South,0
CUST03571,N/A,Female,83.38,7,North,0
CUST03572,43,,452.94,,South,0
CUST03573,,,-,1,,1
CUST03574,52,Female,496.77,5,North,1
CUST03575,61,Male,missing,10,,0
CUST03576,24,Female,55.69,13,East,0
CUST03577,thirty-five,unknown,148.57,0,SOUTH,1
CUST03578,19,Female,abc,0,West,1
CUST03579,24,Female,411.00,13,north ,1
CUST03580,47,unknown,111.63,6,South,1
CUST03581,Twenty,Female,184.03,7,,0
CUST03582,51,Female,191.02,3,South,0
CUST03583,58,Female,436.61,4,West,1
CUST03584,25,Female,475.60,None,East,1
CUST03585,,Male,abc,9,East,1
CUST03586,50,Male,145.21,,East,0
CUST03587,57,Male,-,7,South,1
CUST03588,36,F,415.58,14,,0
CUST03589,39,Male,470.12,-1,North,1
CUST03590,N/A,Female,125.55,4,North,1
CUST03591,23,Female,485.88,unknown,eest,0
CUST03592,33,Female,342.41,99,West,1
CUST03593,37,M,375.07,7,n,1
CUST03594,62,Female,332.08,-1,South,1
CUST03595,43,Female,134.11,12,,0
CUST03596,40,Male,missing,4,South,1
CUST03597,50,Female,119.06,11,n,0
CUST03598,40,Female,305.22,-1,South,0
CUST03599,46,Male,missing,,West,0
CUST03600,N/A,Male,262.44,6,,0
CUST03601,29,,54.05,99,South,1
CUST03602,18,Female,,0,eest,0
CUST03603,thirty-five,Female,-,12,West,1
CUST03604,43,Female,441.09,3,East,1
CUST03605,39,Male,62.73,99,?,1
CUST03606,34,Male,211.51,6,East,0
CUST03607,30,Male,293.01,13,South,1
CUST03608,66,unknown,204.84,4,North,0
CUST03609,43,Female,135.06,8,North,1
CUST03610,36,Female,64.45,7,?,1
CUST03611,49,Male,228.60,4,West,1
CUST03612,53,Female,,0,East,0
CUST03613,19,other,286.68,9,?,0
CUST03614,25,M,399.47,9,South,1
CUST03615,Twenty,Male,474.48,1,West,1
CUST03616,47,Male,430.84,-1,north ,1
CUST03617,28,Female,None,10,East,0
CUST03618,35,other,missing,8,?,1
CUST03619,35,Male,-,,South,1
CUST03620,29,Male,459.87,14,East,0
CUST03621,32,Female,,2,North,0
CUST03622,47,Female,-,0,,0
CUST03623,51,Female,414.69,6,n,0
CUST03624,37,,202.81,3,West,0
CUST03625,47,,306.58,unknown,,0
CUST03626,thirty-five,Male,485.09,6,East,1
CUST03627,37,M,306.07,12,North,0
CUST03628,thirty-five,,$,8,?,1
CUST03629,,Female,238.26,12,South,0
CUST03630,60,Male,136.35,None,SOUTH,0
CUST03631,44,Male,77.76,8,East,1
CUST03632,Twenty,unknown,155.73,9,East,1
CUST03633,21,Female,409.18,None,North,0
CUST03634,Twenty,Male,393.36,1,West,0
CUST03635,22,Female,63.40,0,West,1
CUST03636,41,Female,112.64,0,West,1
CUST03637,thirty-five,unknown,430.12,2,East,1
CUST03638,35,Male,469.37,13,West,0
CUST03639,69,unknown,162.83,8,East,0
CUST03640,60,Male,$,2,North,1
CUST03641,,Female,480.45,9,West,0
CUST03642,48,Female,427.18,9,SOUTH,0
CUST03643,63,Female,218.86,4,South,0
CUST03644,34,Male,144.52,1,?,1
CUST03645,68,M,460.96,1,West,1
CUST03646,,Male,121.21,9,North,1
CUST03647,,Male,None,4,East,0
CUST03648,22,Male,368.92,14,North,0
CUST03649,19,,197.98,12,North,0
CUST03650,27,,324.68,1,North,0
CUST03651,64,Female,335.30,12,West,0
CUST03652,39,Male,262.03,,East,0
CUST03653,56,Female,91.97,,West,0
CUST03654,62,Female,173.36,7,North,1
CUST03655,30,Male,None,13,East,0
CUST03656,66,Female,194.75,2,North,0
CUST03657,23,Female,80.23,4,West,0
CUST03658,30,Female,351.82,5,West,0
CUST03659,54,Male,74.85,unknown,West,1
CUST03660,Twenty,Male,338.78,10,South,0
CUST03661,46,Male,344.58,3,North,1
CUST03662,51,Female,201.02,11,North,0
CUST03663,thirty-five,Male,306.67,,eest,0
CUST03664,53,,,,West,0
CUST03665,22,Male,-,13,north ,0
CUST03666,44,Female,223.91,2,South,0
CUST03667,19,Female,None,-1,n,0
CUST03668,40,Male,204.23,99,eest,1
CUST03669,63,Male,59.49,1,South,0
CUST03670,N/A,Female,$,1,,1
CUST03671,29,M,84.04,14,East,0
CUST03672,Twenty,Female,,10,East,0
CUST03673,thirty-five,Female,77.16,7,North,1
CUST03674,46,Female,87.80,None,SOUTH,1
CUST03675,28,Male,144.69,14,West,0
CUST03676,,Male,66.31,12,West,0
CUST03677,65,Female,338.73,5,North,1
CUST03678,49,F,88.43,6,eest,0
CUST03679,61,Female,,6,North,0
CUST03680,34,unknown,70.63,3,North,0
CUST03681,64,Male,,12,East,1
CUST03682,Twenty,Female,None,,North,1
CUST03683,,Female,492.97,2,South,1
CUST03684,N/A,Male,150.13,11,,0
CUST03685,28,other,$,8,East,1
CUST03686,41,Male,450.36,12,SOUTH,0
CUST03687,44,Female,abc,6,West,0
CUST03688,Twenty,Female,155.90,None,North,1
CUST03689,56,Male,496.22,4,West,0
CUST03690,65,Male,202.79,13,SOUTH,0
CUST03691,20,Female,282.70,0,East,0
CUST03692,32,Female,64.93,10,East,0
CUST03693,69,unknown,156.62,7,West,0
CUST03694,36,Female,-,3,West,1
CUST03695,62,Male,,8,North,0
CUST03696,62,Male,344.26,,East,1
CUST03697,67,Male,376.08,3,East,0
CUST03698,Twenty,Male,295.52,13,North,0
CUST03699,Twenty,other,51.10,99,South,1
CUST03700,33,Male,380.24,10,West,1
CUST03701,28,Female,67.97,2,?,0
CUST03702,,Male,386.64,12,West,0
CUST03703,66,F,429.34,3,SOUTH,1
CUST03704,56,Male,357.33,14,South,0
CUST03705,22,Female,126.69,0,East,0
CUST03706,49,Female,476.56,2,East,1
CUST03707,31,Female,414.26,9,West,1
CUST03708,N/A,Female,424.50,11,North,0
CUST03709,28,Female,433.63,,South,0
CUST03710,N/A,Female,missing,1,North,0
CUST03711,N/A,Female,365.67,None,East,0
CUST03712,61,Female,135.98,99,North,1
CUST03713,43,Female,369.45,None,,0
CUST03714,65,Male,257.09,2,,1
CUST03715,52,Female,88.14,11,North,1
CUST03716,34,,abc,1,,1
CUST03717,52,Male,442.87,99,North,0
CUST03718,62,Female,$,10,North,1
CUST03719,33,Female,$,13,South,1
CUST03720,55,Male,180.14,99,East,0
CUST03721,36,unknown,missing,14,West,1
CUST03722,23,Female,199.81,None,West,0
CUST03723,30,,452.00,9,eest,1
CUST03724,47,Male,abc,14,North,0
CUST03725,59,,$,5,East,0
CUST03726,66,Female,59.13,3,North,1
CUST03727,65,Male,abc,3,SOUTH,1
CUST03728,59,Male,231.92,13,,1
CUST03729,28,Female,340.12,None,South,0
CUST03730,48,Male,466.59,13,East,0
CUST03731,32,Female,106.95,3,West,0
CUST03732,thirty-five,Female,55.53,None,South,0
CUST03733,43,,missing,,West,0
CUST03734,39,Female,367.73,9,SOUTH,0
CUST03735,45,Female,395.71,3,West,0
CUST03736,,Male,283.68,,East,1
CUST03737,68,Female,137.83,12,South,0
CUST03738,28,other,54.09,unknown,n,1
CUST03739,22,F,120.02,unknown,East,1
CUST03740,,Male,107.66,-1,North,1
CUST03741,30,Female,398.01,3,East,0
CUST03742,37,Female,344.27,11,West,1
CUST03743,58,Female,104.92,8,eest,1
CUST03744,,,51.67,unknown,North,1
CUST03745,50,Female,388.79,0,South,1
CUST03746,35,Female,474.90,4,East,0
CUST03747,66,Male,376.01,11,East,0
CUST03748,62,Male,64.03,9,East,0
CUST03749,20,Male,177.95,13,East,0
CUST03750,Twenty,Male,abc,3,East,1
CUST03751,40,Male,220.19,4,West,0
CUST03752,45,Male,None,8,North,1
CUST03753,21,Male,213.98,1,South,1
CUST03754,23,Male,432.49,4,n,1
CUST03755,36,Male,321.49,2,West,1
CUST03756,54,Male,104.62,1,North,0
CUST03757,25,Female,,9,West,1
CUST03758,49,Male,282.26,5,North,1
CUST03759,65,Female,494.42,8,South,1
CUST03760,66,other,$,6,South,0
CUST03761,,Male,87.08,8,South,1
CUST03762,31,Female,$,14,South,0
CUST03763,40,Male,106.76,13,North,0
CUST03764,57,Female,94.85,2,,1
CUST03765,N/A,Male,294.56,1,South,0
CUST03766,30,,266.76,,North,0
CUST03767,N/A,Male,88.10,11,South,0
CUST03768,N/A,other,443.75,2,,0
CUST03769,35,,$,14,north ,1
CUST03770,26,Female,228.94,0,South,0
CUST03771,22,M,65.04,unknown,South,0
CUST03772,63,Female,332.21,99,West,1
CUST03773,34,F,$,unknown,,0
CUST03774,39,Male,162.45,7,East,1
CUST03775,40,Male,193.83,7,West,0
CUST03776,65,Male,194.61,10,East,1
CUST03777,,Female,262.37,12,SOUTH,1
CUST03778,52,Male,missing,,North,0
CUST03779,thirty-five,F,-,0,East,0
CUST03780,Twenty,Male,117.32,6,South,1
CUST03781,,Male,190.96,2,North,0
CUST03782,52,Male,474.71,2,West,0
CUST03783,18,unknown,missing,10,South,0
CUST03784,thirty-five,Female,294.10,12,,0
CUST03785,31,Female,206.92,,North,1
CUST03786,66,other,469.78,13,North,0
CUST03787,35,Male,179.30,9,South,0
CUST03788,26,Female,476.34,,East,0
CUST03789,46,Female,212.80,4,South,0
CUST03790,,Male,258.95,8,n,0
CUST03791,N/A,Female,183.32,11,North,0
CUST03792,25,Female,354.74,7,East,1
CUST03793,44,Male,455.71,1,West,0
CUST03794,35,Female,216.92,0,West,0
CUST03795,58,Female,-,2,East,0
CUST03796,25,Female,,,?,1
CUST03797,36,Male,284.94,99,South,0
CUST03798,19,Male,172.26,99,North,0
CUST03799,53,Male,303.67,10,north ,0
CUST03800,29,Male,225.52,5,North,0
CUST03801,,unknown,175.06,5,North,1
CUST03802,53,Female,310.35,0,North,0
CUST03803,35,Male,None,,,0
CUST03804,33,Female,-,1,North,1
CUST03805,58,M,-,None,East,1
CUST03806,26,unknown,$,99,South,0
CUST03807,51,unknown,422.84,13,South,1
CUST03808,34,,176.69,None,South,0
CUST03809,35,Male,424.42,11,West,0
CUST03810,31,Male,,13,South,0
CUST03811,19,,238.96,4,East,0
CUST03812,43,Female,missing,2,East,1
CUST03813,50,Male,470.24,8,South,0
CUST03814,66,Female,289.02,-1,East,0
CUST03815,59,Male,371.32,7,North,1
CUST03816,45,,392.34,99,eest,1
CUST03817,22,Female,210.97,2,East,0
CUST03818,thirty-five,unknown,252.62,6,East,1
CUST03819,60,Male,missing,7,North,0
CUST03820,,Male,184.40,8,North,1
CUST03821,29,Male,353.90,7,North,0
CUST03822,21,Female,179.70,4,SOUTH,1
CUST03823,50,Male,295.74,11,West,0
CUST03824,37,Male,443.02,3,East,0
CUST03825,23,Male,351.69,8,East,1
CUST03826,N/A,Male,271.10,,North,0
CUST03827,50,Female,429.16,7,South,1
CUST03828,43,Female,58.36,0,,1
CUST03829,55,Male,128.11,10,South,0
CUST03830,thirty-five,,132.56,5,East,0
CUST03831,52,M,missing,10,SOUTH,1
CUST03832,60,Male,211.92,10,north ,1
CUST03833,40,Male,missing,10,n,0
CUST03834,43,Female,344.00,,,0
CUST03835,41,Male,$,-1,West,1
CUST03836,31,Male,$,None,North,1
CUST03837,Twenty,Female,345.56,2,eest,1
CUST03838,47,Male,361.37,6,North,1
CUST03839,,Male,119.29,8,South,0
CUST03840,69,Female,471.19,10,North,1
CUST03841,42,Female,373.67,12,eest,0
CUST03842,53,Female,473.39,13,West,1
CUST03843,24,Male,322.28,8,East,1
CUST03844,30,Male,352.30,11,West,0
CUST03845,64,Female,281.47,11,West,0
CUST03846,65,Male,$,13,North,1
CUST03847,N/A,Male,140.51,1,,1
CUST03848,62,Female,None,13,West,1
CUST03849,64,Male,abc,13,South,0
CUST03850,69,other,111.37,9,South,0
CUST03851,48,Male,94.88,13,South,0
CUST03852,56,F,224.21,None,South,1
CUST03853,48,Female,475.14,10,eest,0
CUST03854,41,Female,92.08,10,East,1
CUST03855,,Female,$,,East,1
CUST03856,23,Male,424.06,4,North,1
CUST03857,20,Male,270.72,0,North,1
CUST03858,27,Female,211.79,6,East,1
CUST03859,46,Female,315.94,5,West,1
CUST03860,N/A,Female,65.10,10,North,1
CUST03861,52,Female,253.73,6,?,0
CUST03862,45,Female,341.68,3,North,1
CUST03863,19,unknown,182.80,2,West,1
CUST03864,,Female,477.00,7,West,0
CUST03865,55,Male,405.46,4,?,0
CUST03866,45,Male,157.77,None,East,1
CUST03867,57,Male,$,13,South,1
CUST03868,N/A,Female,,13,North,1
CUST03869,42,Male,253.04,4,SOUTH,0
CUST03870,thirty-five,,,13,West,0
CUST03871,18,Female,444.61,8,East,0
CUST03872,63,Female,342.76,9,West,0
CUST03873,,Male,missing,99,North,1
CUST03874,64,Male,$,3,n,1
CUST03875,27,,69.36,3,East,1
CUST03876,63,Female,317.92,None,north ,0
CUST03877,35,Male,259.27,6,South,0
CUST03878,42,unknown,84.61,4,West,1
CUST03879,N/A,,79.63,13,South,1
CUST03880,52,Female,146.35,4,East,0
CUST03881,18,other,456.87,1,West,1
CUST03882,thirty-five,Female,227.15,4,West,0
CUST03883,53,Male,196.60,8,East,0
CUST03884,,Female,abc,7,north ,0
CUST03885,50,other,abc,6,eest,1
CUST03886,47,Male,88.96,99,North,0
CUST03887,31,other,348.57,10,West,1
CUST03888,49,Female,327.42,unknown,East,0
CUST03889,42,other,218.45,None,North,0
CUST03890,48,Male,294.91,-1,North,0
CUST03891,Twenty,Male,59.73,4,West,1
CUST03892,47,Male,340.67,13,?,1
CUST03893,38,Female,365.51,12,South,1
CUST03894,thirty-five,Female,400.92,3,North,0
CUST03895,64,Female,231.65,,North,0
CUST03896,thirty-five,Female,497.02,13,South,1
CUST03897,53,Male,364.66,0,eest,0
CUST03898,29,Male,462.57,5,West,0
CUST03899,28,Male,153.67,2,north ,1
CUST03900,20,Male,182.03,10,West,1
CUST03901,38,Female,,1,East,0
CUST03902,23,Male,344.15,11,East,1
CUST03903,thirty-five,Female,118.76,99,North,1
CUST03904,30,Female,472.30,unknown,North,0
CUST03905,52,unknown,92.70,unknown,West,1
CUST03906,39,Female,58.31,9,South,0
CUST03907,46,Female,98.12,2,West,1
CUST03908,N/A,Male,73.48,3,East,0
CUST03909,40,Female,121.21,7,,0
CUST03910,29,Male,356.25,6,East,0
CUST03911,21,Male,-,10,North,0
CUST03912,24,Male,59.99,8,East,1
CUST03913,62,Male,-,0,West,0
CUST03914,52,Male,165.33,8,north ,1
CUST03915,N/A,other,$,3,SOUTH,1
CUST03916,68,M,missing,1,West,0
CUST03917,37,Male,213.44,2,South,0
CUST03918,33,Male,$,,North,1
CUST03919,Twenty,,288.14,4,East,0
CUST03920,24,other,None,0,?,1
CUST03921,21,Female,98.85,7,West,0
CUST03922,26,Female,abc,None,South,0
CUST03923,45,Male,,2,North,1
CUST03924,40,Male,231.81,12,East,1
CUST03925,63,Male,$,-1,West,1
CUST03926,N/A,M,424.78,12,South,0
CUST03927,44,Male,107.37,9,?,0
CUST03928,61,Female,335.76,14,,1
CUST03929,27,Female,481.46,8,North,1
CUST03930,38,Female,310.65,13,South,1
CUST03931,34,Female,-,unknown,n,0
CUST03932,61,Male,450.07,5,South,1
CUST03933,38,,394.71,,West,0
CUST03934,42,Male,160.22,0,,0
CUST03935,58,Female,348.23,3,North,1
CUST03936,43,Male,abc,None,East,1
CUST03937,,Male,abc,2,North,1
CUST03938,24,,$,None,South,1
CUST03939,Twenty,Female,332.83,6,North,1
CUST03940,,F,329.37,13,North,1
CUST03941,52,Male,389.90,-1,West,0
CUST03942,36,other,368.06,9,South,0
CUST03943,,Male,294.10,5,North,1
CUST03944,25,other,83.97,3,West,0
CUST03945,46,Female,325.17,11,South,1
CUST03946,20,Male,326.34,10,East,1
CUST03947,37,Male,abc,8,East,0
CUST03948,thirty-five,Male,295.93,9,n,0
CUST03949,31,Male,missing,1,South,0
CUST03950,52,Female,$,10,n,0
CUST03951,33,Male,489.76,14,North,1
CUST03952,48,Male,411.97,2,West,1
CUST03953,42,,,12,East,0
CUST03954,43,Female,370.86,None,North,1
CUST03955,20,Male,401.69,2,East,1
CUST03956,25,Male,189.27,12,South,1
CUST03957,69,M,268.19,7,East,0
CUST03958,38,Male,128.21,14,West,0
CUST03959,N/A,Male,458.09,9,North,0
CUST03960,61,Male,295.20,9,West,1
CUST03961,,F,64.76,4,South,1
CUST03962,41,Male,116.35,14,North,1
CUST03963,26,Female,329.98,14,West,1
CUST03964,59,Female,95.10,6,South,1
CUST03965,61,Female,397.51,14,West,1
CUST03966,51,Male,406.78,8,West,1
CUST03967,26,Female,$,9,East,0
CUST03968,46,Male,188.05,,North,1
CUST03969,31,Female,258.96,9,North,0
CUST03970,,Male,209.30,14,West,1
CUST03971,35,Female,104.70,None,West,1
CUST03972,66,Female,459.17,14,East,0
CUST03973,53,Female,106.83,,South,1
CUST03974,52,Female,284.15,13,East,0
CUST03975,46,Male,162.53,7,North,1
CUST03976,45,other,169.05,7,North,0
CUST03977,59,Female,160.35,unknown,East,1
CUST03978,Twenty,Male,171.91,6,South,1
CUST03979,34,Male,301.73,5,South,0
CUST03980,42,other,abc,8,South,1
CUST03981,38,Male,263.47,9,East,1
CUST03982,31,Male,abc,3,South,0
CUST03983,,Female,151.91,3,North,0
CUST03984,63,Male,446.56,11,n,0
CUST03985,23,,-,4,North,0
CUST03986,N/A,Female,280.18,14,South,0
CUST03987,69,Female,308.98,0,eest,0
CUST03988,thirty-five,Female,475.26,12,West,1
CUST03989,30,Female,301.33,,North,0
CUST03990,35,Female,abc,6,n,1
CUST03991,47,Male,497.77,5,West,1
CUST03992,26,,487.84,2,n,1
CUST03993,44,Male,,6,West,0
CUST03994,25,Female,428.24,8,?,1
CUST03995,,Male,None,None,West,0
CUST03996,50,Female,239.31,12,West,1
CUST03997,Twenty,F,109.31,4,East,0
CUST03998,34,Male,85.04,12,n,1
CUST03999,28,Female,480.65,13,,1
CUST04000,,Male,108.99,99,North,1
CUST04001,Twenty,Male,None,None,North,1
CUST04002,thirty-five,Female,469.47,None,SOUTH,1
CUST04003,33,Male,473.29,0,East,1
CUST04004,55,F,499.85,9,East,0
CUST04005,,Female,196.31,9,East,1
CUST04006,27,Male,384.70,13,South,1
CUST04007,25,Female,165.91,12,South,0
CUST04008,35,Male,499.35,5,East,1
CUST04009,26,Female,385.87,11,West,1
CUST04010,53,F,450.37,5,East,0
CUST04011,Twenty,F,470.85,4,SOUTH,0
CUST04012,46,M,142.02,2,East,1
CUST04013,44,other,223.81,99,West,0
CUST04014,54,Male,87.66,9,East,0
CUST04015,31,Female,292.47,2,South,1
CUST04016,19,Male,226.41,unknown,East,0
CUST04017,38,Male,224.17,14,East,1
CUST04018,20,Male,264.48,None,North,1
CUST04019,,Female,479.11,14,West,0
CUST04020,29,Male,abc,0,North,1
CUST04021,64,Male,226.73,,West,0
CUST04022,33,Male,$,None,East,0
CUST04023,21,M,59.99,3,East,0
CUST04024,,M,446.67,99,SOUTH,1
CUST04025,65,,94.77,3,East,1
CUST04026,20,Female,329.13,2,north ,0
CUST04027,65,Male,495.17,8,n,1
CUST04028,48,F,492.19,8,East,0
CUST04029,60,Male,139.59,unknown,,0
CUST04030,46,Female,105.96,7,East,1
CUST04031,44,M,abc,10,,0
CUST04032,21,Male,,8,North,0
CUST04033,59,Male,252.11,99,South,1
CUST04034,65,Male,114.66,1,East,1
CUST04035,thirty-five,Male,None,1,West,1
CUST04036,49,,330.15,6,East,1
CUST04037,54,Female,469.59,0,South,0
CUST04038,40,Female,254.52,unknown,East,1
CUST04039,63,F,489.42,0,,0
CUST04040,thirty-five,unknown,200.60,5,North,1
CUST04041,20,Male,294.91,99,East,0
CUST04042,32,Female,112.45,10,East,0
CUST04043,56,Male,344.72,None,North,1
CUST04044,43,Female,243.07,5,South,1
CUST04045,67,Female,308.80,10,East,1
CUST04046,Twenty,Male,450.95,8,,0
CUST04047,21,Male,342.12,3,East,1
CUST04048,52,Female,abc,7,South,0
CUST04049,37,Female,237.05,7,?,1
CUST04050,,Male,472.36,9,West,1
CUST04051,33,Female,452.20,14,East,1
CUST04052,64,Female,326.23,5,East,0
CUST04053,62,F,406.40,6,West,0
CUST04054,N/A,Male,221.25,7,East,0
CUST04055,19,Female,76.99,6,South,0
CUST04056,28,Female,372.52,4,West,1
CUST04057,28,Female,484.68,8,North,1
